Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Altitude,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,GSD-X,GSD-Y,X-cm,Y-cm,GSD
1254,3245,1986,116,107,12412,-145.2477972,3840,2160,42,1920,1080,3303,2039.5,2342.5,1683.24961,1.456896552,1.672897196,169,179,1.415
1255,3237,1985,115,107,12305,-145.1102211,3840,2160,42,1920,1080,3294.5,2038.5,2333,1675.7006,1.469565217,1.672897196,169,179,1.415
1256,3228,1985,116,107,12412,-144.9432849,3840,2160,42,1920,1080,3286,2038.5,2324.5,1668.735524,1.456896552,1.672897196,169,179,1.415
1257,3219,1985,117,106,12402,-144.7890359,3840,2160,42,1920,1080,3277.5,2038,2315.5,1661.496389,1.444444444,1.688679245,169,179,1.415
1258,3210,1984,118,107,12626,-144.633438,3840,2160,42,1920,1080,3269,2037.5,2306.5,1654.269401,1.43220339,1.672897196,169,179,1.415
1259,3200,1984,117,107,12519,-144.4218505,3840,2160,42,1920,1080,3258.5,2037.5,2296,1645.718232,1.444444444,1.672897196,169,179,1.415
1260,3190,1984,117,106,12402,-144.2324813,3840,2160,42,1920,1080,3248.5,2037,2285.5,1637.303042,1.444444444,1.688679245,169,179,1.415
1261,3180,1983,116,107,12412,-144.0308277,3840,2160,42,1920,1080,3238,2036.5,2274.5,1628.501228,1.456896552,1.672897196,169,179,1.415
1262,3171,1983,115,106,12190,-143.8478532,3840,2160,42,1920,1080,3228.5,2036,2264.5,1620.527152,1.469565217,1.688679245,169,179,1.415
1263,3160,1982,115,107,12305,-143.6314676,3840,2160,42,1920,1080,3217.5,2035.5,2253,1611.361691,1.469565217,1.672897196,169,179,1.415
1264,3149,1982,116,107,12412,-143.4089117,3840,2160,42,1920,1080,3207,2035.5,2242.5,1602.918978,1.456896552,1.672897196,169,179,1.415
1265,3138,1981,116,107,12412,-143.2020142,3840,2160,42,1920,1080,3196,2034.5,2230.5,1593.501255,1.456896552,1.672897196,169,179,1.415
1266,3127,1981,116,107,12412,-142.9637871,3840,2160,42,1920,1080,3185,2034.5,2219.5,1584.706676,1.456896552,1.672897196,169,179,1.415
1267,3116,1980,116,107,12412,-142.7518459,3840,2160,42,1920,1080,3174,2033.5,2207.5,1575.33433,1.456896552,1.672897196,169,179,1.415
1268,3106,1980,114,107,12198,-142.5083405,3840,2160,42,1920,1080,3163,2033.5,2196.5,1566.592241,1.48245614,1.672897196,169,179,1.415
1269,3094,1980,114,107,12198,-142.2395852,3840,2160,42,1920,1080,3151,2033.5,2184.5,1557.088068,1.48245614,1.672897196,169,179,1.415
1270,3082,1980,115,107,12305,-141.9789368,3840,2160,42,1920,1080,3139.5,2033.5,2173,1548.012435,1.469565217,1.672897196,169,179,1.415
1271,3070,1979,117,107,12519,-141.7559823,3840,2160,42,1920,1080,3128.5,2032.5,2161,1538.742506,1.444444444,1.672897196,169,179,1.415
1272,3058,1979,116,107,12412,-141.4660199,3840,2160,42,1920,1080,3116,2032.5,2148.5,1528.944816,1.456896552,1.672897196,169,179,1.415
1273,3046,1979,116,107,12412,-141.184145,3840,2160,42,1920,1080,3104,2032.5,2136.5,1519.576339,1.456896552,1.672897196,169,179,1.415
1274,3034,1978,114,113,12882,-140.8159971,3840,2160,42,1920,1080,3091,2034.5,2125.5,1510.732025,1.48245614,1.584070796,169,179,1.415
1275,3020,1978,118,113,13334,-140.5266738,3840,2160,42,1920,1080,3079,2034.5,2113.5,1501.449716,1.43220339,1.584070796,169,179,1.415
1276,3003,1974,121,117,14157,-140.2067522,3840,2160,42,1920,1080,3063.5,2032.5,2096,1488.236708,1.396694215,1.52991453,169,179,1.415
1277,2989,1974,122,117,14274,-139.871779,3840,2160,42,1920,1080,3050,2032.5,2082.5,1477.88912,1.385245902,1.52991453,169,179,1.415
1278,2981,1977,119,113,13447,-139.6035661,3840,2160,42,1920,1080,3040.5,2033.5,2074,1471.286002,1.420168067,1.584070796,169,179,1.415
1279,2962,1973,122,117,14274,-139.2173902,3840,2160,42,1920,1080,3023,2031.5,2054.5,1456.695318,1.385245902,1.52991453,169,179,1.415
1280,2954,1977,115,112,12880,-138.8754512,3840,2160,42,1920,1080,3011.5,2033,2044.5,1448.993185,1.469565217,1.598214286,169,179,1.415
1281,2935,1973,121,117,14157,-138.5006581,3840,2160,42,1920,1080,2995.5,2031.5,2027,1435.984854,1.396694215,1.52991453,169,179,1.415
1282,2926,1976,120,113,13560,-138.2183454,3840,2160,42,1920,1080,2986,2032.5,2018.5,1429.549667,1.408333333,1.584070796,169,179,1.415
1283,2907,1972,123,117,14391,-137.8066506,3840,2160,42,1920,1080,2968.5,2030.5,1999,1415.204049,1.37398374,1.52991453,169,179,1.415
1284,2892,1972,124,116,14384,-137.4243814,3840,2160,42,1920,1080,2954,2030,1984,1404.156686,1.362903226,1.543103448,169,179,1.415
1285,2877,1963,120,125,15000,-137.0865412,3840,2160,42,1920,1080,2937,2025.5,1962.5,1388.617748,1.408333333,1.432,169,179,1.415
1286,2862,1971,124,117,14508,-136.59806,3840,2160,42,1920,1080,2924,2029.5,1953.5,1381.870562,1.362903226,1.52991453,169,179,1.415
1287,2847,1971,124,117,14508,-136.1673305,3840,2160,42,1920,1080,2909,2029.5,1938.5,1371.011032,1.362903226,1.52991453,169,179,1.415
1288,2832,1971,124,117,14508,-135.7297482,3840,2160,42,1920,1080,2894,2029.5,1923.5,1360.230219,1.362903226,1.52991453,169,179,1.415
1289,2817,1971,123,117,14391,-135.2702611,3840,2160,42,1920,1080,2878.5,2029.5,1908,1349.174748,1.37398374,1.52991453,169,179,1.415
1290,2802,1961,124,126,15624,-135,3840,2160,42,1920,1080,2864,2024,1888,1335.017603,1.362903226,1.420634921,169,179,1.415
1291,2785,1961,124,126,15624,-134.479422,3840,2160,42,1920,1080,2847,2024,1871,1323.051397,1.362903226,1.420634921,169,179,1.415
1292,2770,1970,124,117,14508,-133.8760937,3840,2160,42,1920,1080,2832,2028.5,1860.5,1315.825311,1.362903226,1.52991453,169,179,1.415
1293,2754,1961,120,126,15120,-133.4417396,3840,2160,42,1920,1080,2814,2024,1838,1300.143069,1.408333333,1.420634921,169,179,1.415
1294,2738,1970,120,117,14040,-132.7895712,3840,2160,42,1920,1080,2798,2028.5,1826.5,1292.492263,1.408333333,1.52991453,169,179,1.415
1295,2721,1961,122,126,15372,-132.400316,3840,2160,42,1920,1080,2782,2024,1806,1278.3505,1.385245902,1.420634921,169,179,1.415
1296,2704,1961,122,125,15250,-131.847672,3840,2160,42,1920,1080,2765,2023.5,1788.5,1266.576981,1.385245902,1.432,169,179,1.415
1297,2688,1961,123,126,15498,-131.3060194,3840,2160,42,1920,1080,2749.5,2024,1773.5,1256.664733,1.37398374,1.420634921,169,179,1.415
1298,2671,1960,123,126,15498,-130.7485778,3840,2160,42,1920,1080,2732.5,2023,1755.5,1244.75108,1.37398374,1.420634921,169,179,1.415
1299,2654,1960,123,126,15498,-130.1504536,3840,2160,42,1920,1080,2715.5,2023,1738.5,1233.721707,1.37398374,1.420634921,169,179,1.415
1300,2636,1960,121,126,15246,-129.4692652,3840,2160,42,1920,1080,2696.5,2023,1719.5,1221.556896,1.396694215,1.420634921,169,179,1.415
1301,2617,1960,124,126,15624,-128.8298249,3840,2160,42,1920,1080,2679,2023,1702,1210.508158,1.362903226,1.420634921,169,179,1.415
1302,2598,1960,125,125,15625,-128.1558842,3840,2160,42,1920,1080,2660.5,2022.5,1683,1198.601894,1.352,1.432,169,179,1.415
1303,2580,1959,124,126,15624,-127.4685173,3840,2160,42,1920,1080,2642,2022,1664,1186.864777,1.362903226,1.420634921,169,179,1.415
1304,2562,1959,124,126,15624,-126.7724559,3840,2160,42,1920,1080,2624,2022,1646,1176.001701,1.362903226,1.420634921,169,179,1.415
1305,2544,1960,125,125,15625,-126.0689195,3840,2160,42,1920,1080,2606.5,2022.5,1629,1166.013936,1.352,1.432,169,179,1.415
1306,2528,1960,124,125,15500,-125.4080821,3840,2160,42,1920,1080,2590,2022.5,1612.5,1156.376344,1.362903226,1.432,169,179,1.415
1307,2512,1960,123,126,15498,-124.7220003,3840,2160,42,1920,1080,2573.5,2023,1596.5,1147.306084,1.37398374,1.420634921,169,179,1.415
1308,2496,1960,124,126,15624,-124.0808731,3840,2160,42,1920,1080,2558,2023,1581,1138.548638,1.362903226,1.420634921,169,179,1.415
1309,2481,1960,124,126,15624,-123.4510436,3840,2160,42,1920,1080,2543,2023,1566,1130.211485,1.362903226,1.420634921,169,179,1.415
1310,2466,1961,124,125,15500,-122.798101,3840,2160,42,1920,1080,2528,2023.5,1551.5,1122.433183,1.362903226,1.432,169,179,1.415
1311,2451,1961,124,126,15624,-122.1361331,3840,2160,42,1920,1080,2513,2024,1537,1114.802673,1.362903226,1.420634921,169,179,1.415
1312,2437,1961,125,126,15750,-121.5448117,3840,2160,42,1920,1080,2499.5,2024,1523.5,1107.680572,1.352,1.420634921,169,179,1.415
1313,2423,1962,125,125,15625,-120.9102007,3840,2160,42,1920,1080,2485.5,2024.5,1510,1100.849899,1.352,1.432,169,179,1.415
1314,2410,1962,125,126,15750,-120.3129511,3840,2160,42,1920,1080,2472.5,2025,1497.5,1094.660335,1.352,1.420634921,169,179,1.415
1315,2397,1963,125,125,15625,-119.7089756,3840,2160,42,1920,1080,2459.5,2025.5,1485,1088.591062,1.352,1.432,169,179,1.415
1316,2384,1963,125,125,15625,-119.1111697,3840,2160,42,1920,1080,2446.5,2025.5,1472,1082.207235,1.352,1.432,169,179,1.415
1317,2372,1963,124,126,15624,-118.5170196,3840,2160,42,1920,1080,2434,2026,1460,1076.620639,1.362903226,1.420634921,169,179,1.415
1318,2360,1964,125,126,15750,-117.9514508,3840,2160,42,1920,1080,2422.5,2027,1449.5,1072.061216,1.352,1.420634921,169,179,1.415
1319,2349,1964,124,126,15624,-117.4058094,3840,2160,42,1920,1080,2411,2027,1438,1066.71927,1.362903226,1.420634921,169,179,1.415
1320,2338,1965,125,125,15625,-116.8906604,3840,2160,42,1920,1080,2400.5,2027.5,1428,1062.373051,1.352,1.432,169,179,1.415
1321,2327,1965,125,126,15750,-116.3470594,3840,2160,42,1920,1080,2389.5,2028,1417.5,1057.891417,1.352,1.420634921,169,179,1.415
1322,2317,1965,125,126,15750,-115.8596835,3840,2160,42,1920,1080,2379.5,2028,1407.5,1053.491457,1.352,1.420634921,169,179,1.415
1323,2307,1966,124,126,15624,-115.3202174,3840,2160,42,1920,1080,2369,2029,1398,1049.858086,1.362903226,1.420634921,169,179,1.415
1324,2297,1966,125,126,15750,-114.8497544,3840,2160,42,1920,1080,2359.5,2029,1388.5,1045.830412,1.352,1.420634921,169,179,1.415
1325,2288,1967,125,125,15625,-114.3893744,3840,2160,42,1920,1080,2350.5,2029.5,1380,1042.535611,1.352,1.432,169,179,1.415
1326,2279,1967,125,125,15625,-113.9372892,3840,2160,42,1920,1080,2341.5,2029.5,1371,1038.851529,1.352,1.432,169,179,1.415
1327,2270,1967,128,126,16128,-113.5470654,3840,2160,42,1920,1080,2334,2030,1364,1036.289535,1.3203125,1.420634921,169,179,1.415
1328,2262,1967,127,126,16002,-113.1148301,3840,2160,42,1920,1080,2325.5,2030,1355.5,1032.923158,1.330708661,1.420634921,169,179,1.415
1329,2254,1967,126,126,15876,-112.6797933,3840,2160,42,1920,1080,2317,2030,1347,1029.615948,1.341269841,1.420634921,169,179,1.415
1330,2245,1968,129,126,16254,-112.2724791,3840,2160,42,1920,1080,2309.5,2031,1340.5,1027.672735,1.310077519,1.420634921,169,179,1.415
1331,2237,1968,126,126,15876,-111.7806313,3840,2160,42,1920,1080,2300,2031,1331,1024.109857,1.341269841,1.420634921,169,179,1.415
1332,2230,1968,127,127,16129,-111.4318987,3840,2160,42,1920,1080,2293.5,2031.5,1325,1022.181246,1.330708661,1.409448819,169,179,1.415
1333,2221,1969,129,126,16254,-111.0032227,3840,2160,42,1920,1080,2285.5,2032,1317.5,1019.752053,1.310077519,1.420634921,169,179,1.415
1334,2213,1969,129,126,16254,-110.582423,3840,2160,42,1920,1080,2277.5,2032,1309.5,1016.912115,1.310077519,1.420634921,169,179,1.415
1335,2206,1970,128,126,16128,-110.166329,3840,2160,42,1920,1080,2270,2033,1303,1015.238396,1.3203125,1.420634921,169,179,1.415
1336,2198,1970,128,126,16128,-109.741374,3840,2160,42,1920,1080,2262,2033,1295,1012.508272,1.3203125,1.420634921,169,179,1.415
1337,2191,1970,127,126,16002,-109.3409127,3840,2160,42,1920,1080,2254.5,2033,1287.5,1009.999629,1.330708661,1.420634921,169,179,1.415
1338,2182,1970,126,127,16002,-108.8216512,3840,2160,42,1920,1080,2245,2033.5,1278.5,1007.366492,1.341269841,1.409448819,169,179,1.415
1339,2175,1971,125,126,15750,-108.4079183,3840,2160,42,1920,1080,2237.5,2034,1271.5,1005.446294,1.352,1.420634921,169,179,1.415
1340,2168,1972,125,126,15750,-108.0109443,3840,2160,42,1920,1080,2230.5,2035,1265.5,1004.208768,1.352,1.420634921,169,179,1.415
1341,2162,1972,126,126,15876,-107.7120121,3840,2160,42,1920,1080,2225,2035,1260,1002.52182,1.341269841,1.420634921,169,179,1.415
1342,2156,1972,128,127,16256,-107.4308149,3840,2160,42,1920,1080,2220,2035.5,1255.5,1001.489016,1.3203125,1.409448819,169,179,1.415
1343,2151,1973,128,126,16128,-107.1490439,3840,2160,42,1920,1080,2215,2036,1251,1000.480385,1.3203125,1.420634921,169,179,1.415
1344,2146,1973,129,127,16383,-106.8941364,3840,2160,42,1920,1080,2210.5,2036.5,1247,999.6411856,1.310077519,1.409448819,169,179,1.415
1345,2141,1974,129,127,16383,-106.6031243,3840,2160,42,1920,1080,2205.5,2037.5,1243,999.1578954,1.310077519,1.409448819,169,179,1.415
1346,2137,1975,126,126,15876,-106.2923521,3840,2160,42,1920,1080,2200,2038,1238,998.0801571,1.341269841,1.420634921,169,179,1.415
1347,2133,1975,140,127,17780,-106.4493936,3840,2160,42,1920,1080,2203,2038.5,1241.5,999.4054483,1.207142857,1.409448819,169,179,1.415
1348,2129,1976,140,126,17640,-106.2211952,3840,2160,42,1920,1080,2199,2039,1238,998.7602315,1.207142857,1.420634921,169,179,1.415
1349,2127,1976,127,127,16129,-105.7440819,3840,2160,42,1920,1080,2190.5,2039.5,1230,996.9004464,1.330708661,1.409448819,169,179,1.415
1350,2124,1977,129,126,16254,-105.6256419,3840,2160,42,1920,1080,2188.5,2040,1228.5,996.8411358,1.310077519,1.420634921,169,179,1.415
1351,2121,1977,140,127,17780,-105.7561324,3840,2160,42,1920,1080,2191,2040.5,1231.5,997.9986222,1.207142857,1.409448819,169,179,1.415
1352,2119,1978,129,127,16383,-105.3256862,3840,2160,42,1920,1080,2183.5,2041.5,1225,996.9526067,1.310077519,1.409448819,169,179,1.415
1353,2117,1978,139,127,17653,-105.4918352,3840,2160,42,1920,1080,2186.5,2041.5,1228,997.7497181,1.215827338,1.409448819,169,179,1.415
1354,2115,1979,140,126,17640,-105.4011655,3840,2160,42,1920,1080,2185,2042,1227,997.8321502,1.207142857,1.420634921,169,179,1.415
1355,2114,1979,139,127,17653,-105.310511,3840,2160,42,1920,1080,2183.5,2042.5,1226,997.9170807,1.215827338,1.409448819,169,179,1.415
1356,2112,1980,129,126,16254,-104.9147517,3840,2160,42,1920,1080,2176.5,2043,1219.5,996.5747589,1.310077519,1.420634921,169,179,1.415
1357,2111,1980,129,127,16383,-104.8518115,3840,2160,42,1920,1080,2175.5,2043.5,1219,996.8011336,1.310077519,1.409448819,169,179,1.415
1358,2110,1980,129,127,16383,-104.7962378,3840,2160,42,1920,1080,2174.5,2043.5,1218,996.5452825,1.310077519,1.409448819,169,179,1.415
1359,2109,1981,130,126,16380,-104.7611149,3840,2160,42,1920,1080,2174,2044,1218,996.9011987,1.3,1.420634921,169,179,1.415
1360,2109,1981,129,127,16383,-104.726017,3840,2160,42,1920,1080,2173.5,2044.5,1218,997.2574893,1.310077519,1.409448819,169,179,1.415
1361,2109,1981,129,127,16383,-104.726017,3840,2160,42,1920,1080,2173.5,2044.5,1218,997.2574893,1.310077519,1.409448819,169,179,1.415
1362,2109,1981,129,127,16383,-104.726017,3840,2160,42,1920,1080,2173.5,2044.5,1218,997.2574893,1.310077519,1.409448819,169,179,1.415
1363,2108,1981,129,127,16383,-104.6704368,3840,2160,42,1920,1080,2172.5,2044.5,1217,997.0037613,1.310077519,1.409448819,169,179,1.415
1364,2108,1981,130,127,16510,-104.6982304,3840,2160,42,1920,1080,2173,2044.5,1217.5,997.130508,1.3,1.409448819,169,179,1.415
1365,2108,1982,140,126,17640,-104.9683655,3840,2160,42,1920,1080,2178,2045,1223,998.8938883,1.207142857,1.420634921,169,179,1.415
1366,2107,1981,131,137,17947,-104.5980168,3840,2160,42,1920,1080,2172.5,2049.5,1222,1001.841554,1.290076336,1.306569343,169,179,1.415
1368,2105,1982,129,127,16383,-104.4891376,3840,2160,42,1920,1080,2169.5,2045.5,1215,997.2163757,1.310077519,1.409448819,169,179,1.415
1369,2103,1981,129,127,16383,-104.3921133,3840,2160,42,1920,1080,2167.5,2044.5,1212,995.7492154,1.310077519,1.409448819,169,179,1.415
1370,2101,1981,131,127,16637,-104.3363648,3840,2160,42,1920,1080,2166.5,2044.5,1211,995.5011301,1.290076336,1.409448819,169,179,1.415
1371,2098,1981,130,127,16510,-104.1410271,3840,2160,42,1920,1080,2163,2044.5,1207.5,994.6402616,1.3,1.409448819,169,179,1.415
1372,2094,1981,141,127,17907,-104.2247847,3840,2160,42,1920,1080,2164.5,2044.5,1209,995.0077889,1.19858156,1.409448819,169,179,1.415
1375,2084,1981,139,127,17653,-103.6091412,3840,2160,42,1920,1080,2153.5,2044.5,1198,992.3620811,1.215827338,1.409448819,169,179,1.415
1376,2081,1981,140,126,17640,-103.4755001,3840,2160,42,1920,1080,2151,2044,1195,991.2905729,1.207142857,1.420634921,169,179,1.415
1377,2078,1981,140,127,17780,-103.3001047,3840,2160,42,1920,1080,2148,2044.5,1192.5,991.0823629,1.207142857,1.409448819,169,179,1.415
1379,2074,1981,140,127,17780,-103.0748538,3840,2160,42,1920,1080,2144,2044.5,1188.5,990.1698087,1.207142857,1.409448819,169,179,1.415
1380,2072,1982,128,127,16256,-102.6104658,3840,2160,42,1920,1080,2136,2045.5,1181.5,989.3665903,1.3203125,1.409448819,169,179,1.415
1381,2070,1982,129,136,17544,-102.4693788,3840,2160,42,1920,1080,2134.5,2050,1184.5,993.433566,1.310077519,1.316176471,169,179,1.415
1382,2069,1982,141,127,17907,-102.8081134,3840,2160,42,1920,1080,2139.5,2045.5,1185,990.1366067,1.19858156,1.409448819,169,179,1.415
1383,2068,1982,128,127,16256,-102.384209,3840,2160,42,1920,1080,2132,2045.5,1177.5,988.5010116,1.3203125,1.409448819,169,179,1.415
1384,2067,1982,140,127,17780,-102.6669679,3840,2160,42,1920,1080,2137,2045.5,1182.5,989.585393,1.207142857,1.409448819,169,179,1.415
1385,2066,1983,129,126,16254,-102.2930886,3840,2160,42,1920,1080,2130.5,2046,1176.5,988.6689284,1.310077519,1.420634921,169,179,1.415
1386,2065,1983,129,127,16383,-102.2303131,3840,2160,42,1920,1080,2129.5,2046.5,1176,988.9451451,1.310077519,1.409448819,169,179,1.415
1387,2064,1983,130,127,16510,-102.2019994,3840,2160,42,1920,1080,2129,2046.5,1175.5,988.8393449,1.3,1.409448819,169,179,1.415
1388,2064,1983,140,127,17780,-102.484862,3840,2160,42,1920,1080,2134,2046.5,1180.5,989.9082028,1.207142857,1.409448819,169,179,1.415
1389,2063,1984,141,127,17907,-102.4441296,3840,2160,42,1920,1080,2133.5,2047.5,1181,990.7767155,1.19858156,1.409448819,169,179,1.415
1390,2063,1984,129,127,16383,-102.1048675,3840,2160,42,1920,1080,2127.5,2047.5,1175,989.5011369,1.310077519,1.409448819,169,179,1.415
1391,2063,1984,130,127,16510,-102.1331726,3840,2160,42,1920,1080,2128,2047.5,1175.5,989.6061085,1.3,1.409448819,169,179,1.415
1392,2063,1984,140,127,17780,-102.4158912,3840,2160,42,1920,1080,2133,2047.5,1180.5,990.6690921,1.207142857,1.409448819,169,179,1.415
1393,2063,1984,139,127,17653,-102.3876468,3840,2160,42,1920,1080,2132.5,2047.5,1180,990.5617093,1.215827338,1.409448819,169,179,1.415
1395,2062,1985,129,127,16383,-102.0361621,3840,2160,42,1920,1080,2126.5,2048.5,1175,990.2699127,1.310077519,1.409448819,169,179,1.415
1396,2062,1985,129,127,16383,-102.0361621,3840,2160,42,1920,1080,2126.5,2048.5,1175,990.2699127,1.310077519,1.409448819,169,179,1.415
1397,2062,1985,140,127,17780,-102.3470264,3840,2160,42,1920,1080,2132,2048.5,1180.5,991.4314147,1.207142857,1.409448819,169,179,1.415
1398,2063,1985,139,127,17653,-102.3752505,3840,2160,42,1920,1080,2132.5,2048.5,1181,991.5384511,1.215827338,1.409448819,169,179,1.415
1399,2062,1985,140,127,17780,-102.3470264,3840,2160,42,1920,1080,2132,2048.5,1180.5,991.4314147,1.207142857,1.409448819,169,179,1.415
1400,2062,1985,128,127,16256,-102.0078658,3840,2160,42,1920,1080,2126,2048.5,1174.5,990.1657689,1.3203125,1.409448819,169,179,1.415
