Frame,X,Y,Width,Height,Area,Angle,Width-S,Height-S,Height-D,center-ix,center-iy,center-ox,center-oy,M-dist,E-dist,X-cm,Y-cm
1092,3411,1996,115,108,12420,-147.9364502,3840,2160,42,1920,1080,3468.5,2050,2518.5,1827.225287,169,179
1093,3411,1997,115,107,12305,-147.9231653,3840,2160,42,1920,1080,3468.5,2050.5,2519,1827.490766,169,179
1094,3410,1997,117,108,12636,-147.9098844,3840,2160,42,1920,1080,3468.5,2051,2519.5,1827.756343,169,179
1095,3410,1998,118,108,12744,-147.8916625,3840,2160,42,1920,1080,3469,2052,2521,1828.711295,169,179
1096,3410,1999,118,107,12626,-147.878395,3840,2160,42,1920,1080,3469,2052.5,2521.5,1828.977105,169,179
1097,3410,1998,117,108,12636,-147.883334,3840,2160,42,1920,1080,3468.5,2052,2520.5,1828.287792,169,179
1098,3412,1999,116,108,12528,-147.8817842,3840,2160,42,1920,1080,3470,2053,2523,1830.089889,169,179
1099,3412,2000,115,107,12305,-147.8602017,3840,2160,42,1920,1080,3469.5,2053.5,2523,1829.932376,169,179
1100,3413,2000,114,107,12198,-147.8685281,3840,2160,42,1920,1080,3470,2053.5,2523.5,1830.355771,169,179
1101,3413,2000,114,107,12198,-147.8685281,3840,2160,42,1920,1080,3470,2053.5,2523.5,1830.355771,169,179
1102,3413,2000,115,108,12420,-147.8636003,3840,2160,42,1920,1080,3470.5,2054,2524.5,1831.045125,169,179
1103,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,169,179
1104,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,169,179
1105,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,169,179
1106,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,169,179
1107,3413,2000,116,108,12528,-147.8719208,3840,2160,42,1920,1080,3471,2054,2525,1831.468536,169,179
1108,3413,2000,117,107,12519,-147.8934843,3840,2160,42,1920,1080,3471.5,2053.5,2525,1831.62619,169,179
1109,3413,1999,115,108,12420,-147.8901049,3840,2160,42,1920,1080,3470.5,2053,2523.5,1830.513384,169,179
1110,3413,1999,118,108,12744,-147.915044,3840,2160,42,1920,1080,3472,2053,2525,1831.784103,169,179
1111,3412,1999,117,108,12636,-147.8901049,3840,2160,42,1920,1080,3470.5,2053,2523.5,1830.513384,169,179
1112,3412,1999,117,107,12519,-147.9033631,3840,2160,42,1920,1080,3470.5,2052.5,2523,1830.247661,169,179
1113,3412,1999,116,107,12412,-147.8950442,3840,2160,42,1920,1080,3470,2052.5,2522.5,1829.824104,169,179
1114,3412,1998,116,108,12528,-147.908308,3840,2160,42,1920,1080,3470,2052,2522,1829.558417,169,179
1115,3412,1998,117,108,12636,-147.916625,3840,2160,42,1920,1080,3470.5,2052,2522.5,1829.982035,169,179
1116,3412,1998,116,107,12412,-147.9215757,3840,2160,42,1920,1080,3470,2051.5,2521.5,1829.292828,169,179
1117,3412,1998,116,107,12412,-147.9215757,3840,2160,42,1920,1080,3470,2051.5,2521.5,1829.292828,169,179
1118,3412,1997,116,108,12528,-147.9348472,3840,2160,42,1920,1080,3470,2051,2521,1829.027337,169,179
1119,3412,1997,116,107,12412,-147.9481226,3840,2160,42,1920,1080,3470,2050.5,2520.5,1828.761945,169,179
1123,3411,1996,116,108,12528,-147.9447713,3840,2160,42,1920,1080,3469,2050,2519,1827.649036,169,179
1124,3411,1996,115,108,12420,-147.9364502,3840,2160,42,1920,1080,3468.5,2050,2518.5,1827.225287,169,179
1125,3410,1996,117,108,12636,-147.9364502,3840,2160,42,1920,1080,3468.5,2050,2518.5,1827.225287,169,179
1126,3410,1996,116,107,12412,-147.9414158,3840,2160,42,1920,1080,3468,2049.5,2517.5,1826.536134,169,179
1127,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,169,179
1128,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,169,179
1129,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,169,179
1130,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,169,179
1131,3410,1995,116,108,12528,-147.9547103,3840,2160,42,1920,1080,3468,2049,2517,1826.27079,169,179
1132,3410,1995,116,107,12412,-147.9680086,3840,2160,42,1920,1080,3468,2048.5,2516.5,1826.005545,169,179
1133,3409,1995,117,107,12519,-147.9596854,3840,2160,42,1920,1080,3467.5,2048.5,2516,1825.581688,169,179
1134,3410,1994,115,108,12420,-147.9729895,3840,2160,42,1920,1080,3467.5,2048,2515.5,1825.316479,169,179
1135,3409,1994,115,108,12420,-147.9563353,3840,2160,42,1920,1080,3466.5,2048,2514.5,1824.468758,169,179
1136,3410,1994,114,108,12312,-147.9646643,3840,2160,42,1920,1080,3467,2048,2515,1824.8926,169,179
1137,3409,1994,116,108,12528,-147.9646643,3840,2160,42,1920,1080,3467,2048,2515,1824.8926,169,179
1138,3410,1994,117,107,12519,-148.0029323,3840,2160,42,1920,1080,3468.5,2047.5,2516,1825.899367,169,179
1139,3409,1994,117,107,12519,-147.9862974,3840,2160,42,1920,1080,3467.5,2047.5,2515,1825.051369,169,179
1140,3409,1994,115,107,12305,-147.969647,3840,2160,42,1920,1080,3466.5,2047.5,2514,1824.203525,169,179
1141,3409,1994,117,107,12519,-147.9862974,3840,2160,42,1920,1080,3467.5,2047.5,2515,1825.051369,169,179
1142,3409,1993,117,108,12636,-147.9996092,3840,2160,42,1920,1080,3467.5,2047,2514.5,1824.786357,169,179
1143,3409,1994,116,107,12412,-147.9779741,3840,2160,42,1920,1080,3467,2047.5,2514.5,1824.627428,169,179
1144,3408,1993,117,108,12636,-147.9829625,3840,2160,42,1920,1080,3466.5,2047,2513.5,1823.93839,169,179
1145,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,169,179
1146,3409,1993,116,108,12528,-147.9912878,3840,2160,42,1920,1080,3467,2047,2514,1824.362354,169,179
1147,3409,1993,116,108,12528,-147.9912878,3840,2160,42,1920,1080,3467,2047,2514,1824.362354,169,179
1148,3409,1993,115,108,12420,-147.9829625,3840,2160,42,1920,1080,3466.5,2047,2513.5,1823.93839,169,179
1149,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,169,179
1150,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,169,179
1151,3408,1993,116,108,12528,-147.9746334,3840,2160,42,1920,1080,3466,2047,2513,1823.514464,169,179
1152,3408,1993,115,107,12305,-147.9796236,3840,2160,42,1920,1080,3465.5,2046.5,2512,1822.825417,169,179
1153,3408,1993,114,107,12198,-147.9712886,3840,2160,42,1920,1080,3465,2046.5,2511.5,1822.401506,169,179
1154,3408,1992,115,108,12420,-147.9929506,3840,2160,42,1920,1080,3465.5,2046,2511.5,1822.560356,169,179
1155,3408,1992,116,108,12528,-148.0012799,3840,2160,42,1920,1080,3466,2046,2512,1822.984366,169,179
1156,3407,1992,117,108,12636,-147.9929506,3840,2160,42,1920,1080,3465.5,2046,2511.5,1822.560356,169,179
1157,3407,1992,117,108,12636,-147.9929506,3840,2160,42,1920,1080,3465.5,2046,2511.5,1822.560356,169,179
1158,3407,1992,118,108,12744,-148.0012799,3840,2160,42,1920,1080,3466,2046,2512,1822.984366,169,179
1159,3407,1993,116,107,12412,-147.9712886,3840,2160,42,1920,1080,3465,2046.5,2511.5,1822.401506,169,179
1160,3407,1993,117,107,12519,-147.9796236,3840,2160,42,1920,1080,3465.5,2046.5,2512,1822.825417,169,179
1161,3407,1993,115,108,12420,-147.9496227,3840,2160,42,1920,1080,3464.5,2047,2511.5,1822.242917,169,179
1162,3407,1993,117,108,12636,-147.9663004,3840,2160,42,1920,1080,3465.5,2047,2512.5,1823.090576,169,179
1163,3406,1993,116,108,12528,-147.9412781,3840,2160,42,1920,1080,3464,2047,2511,1821.819146,169,179
1164,3406,1993,116,107,12412,-147.9546069,3840,2160,42,1920,1080,3464,2046.5,2510.5,1821.553801,169,179
1165,3406,1993,117,107,12519,-147.9629497,3840,2160,42,1920,1080,3464.5,2046.5,2511,1821.977634,169,179
1166,3407,1993,115,108,12420,-147.9496227,3840,2160,42,1920,1080,3464.5,2047,2511.5,1822.242917,169,179
1167,3406,1993,115,108,12420,-147.9329296,3840,2160,42,1920,1080,3463.5,2047,2510.5,1821.395413,169,179
1168,3406,1993,116,108,12528,-147.9412781,3840,2160,42,1920,1080,3464,2047,2511,1821.819146,169,179
1169,3406,1993,116,107,12412,-147.9546069,3840,2160,42,1920,1080,3464,2046.5,2510.5,1821.553801,169,179
1170,3406,1993,116,107,12412,-147.9546069,3840,2160,42,1920,1080,3464,2046.5,2510.5,1821.553801,169,179
1171,3406,1992,116,108,12528,-147.9679397,3840,2160,42,1920,1080,3464,2046,2510,1821.288555,169,179
1172,3406,1992,116,108,12528,-147.9679397,3840,2160,42,1920,1080,3464,2046,2510,1821.288555,169,179
1173,3405,1992,118,108,12744,-147.9679397,3840,2160,42,1920,1080,3464,2046,2510,1821.288555,169,179
1174,3406,1993,115,108,12420,-147.9329296,3840,2160,42,1920,1080,3463.5,2047,2510.5,1821.395413,169,179
1175,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,169,179
1176,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,169,179
1177,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,169,179
1178,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,169,179
1179,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,169,179
1180,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,169,179
1181,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,169,179
1182,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,169,179
1183,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,169,179
1184,3405,1993,116,108,12528,-147.9245772,3840,2160,42,1920,1080,3463,2047,2510,1820.971719,169,179
1185,3405,1993,115,108,12420,-147.9162209,3840,2160,42,1920,1080,3462.5,2047,2509.5,1820.548063,169,179
1186,3405,1994,115,107,12305,-147.9028903,3840,2160,42,1920,1080,3462.5,2047.5,2510,1820.813692,169,179
1187,3405,1994,116,107,12412,-147.9112484,3840,2160,42,1920,1080,3463,2047.5,2510.5,1821.237285,169,179
1188,3406,1994,115,107,12305,-147.9196027,3840,2160,42,1920,1080,3463.5,2047.5,2511,1821.660918,169,179
1189,3406,1994,116,107,12412,-147.9279531,3840,2160,42,1920,1080,3464,2047.5,2511.5,1822.084589,169,179
1190,3405,1994,117,107,12519,-147.9196027,3840,2160,42,1920,1080,3463.5,2047.5,2511,1821.660918,169,179
1191,3406,1994,115,108,12420,-147.9062798,3840,2160,42,1920,1080,3463.5,2048,2511.5,1821.926522,169,179
1192,3405,1994,116,108,12528,-147.8979236,3840,2160,42,1920,1080,3463,2048,2511,1821.502951,169,179
1193,3404,1994,116,108,12528,-147.8811996,3840,2160,42,1920,1080,3462,2048,2510,1820.655926,169,179
1194,3404,1994,116,108,12528,-147.8811996,3840,2160,42,1920,1080,3462,2048,2510,1820.655926,169,179
1195,3403,1994,116,108,12528,-147.86446,3840,2160,42,1920,1080,3461,2048,2509,1819.809056,169,179
1196,3402,1994,116,108,12528,-147.8477049,3840,2160,42,1920,1080,3460,2048,2508,1818.962342,169,179
1197,3401,1994,115,108,12420,-147.8225429,3840,2160,42,1920,1080,3458.5,2048,2506.5,1817.692562,169,179
1198,3399,1994,115,108,12420,-147.7889388,3840,2160,42,1920,1080,3456.5,2048,2504.5,1816.000069,169,179
1199,3398,1994,116,107,12412,-147.7938791,3840,2160,42,1920,1080,3456,2047.5,2503.5,1815.310511,169,179
1200,3397,1994,115,107,12305,-147.7686288,3840,2160,42,1920,1080,3454.5,2047.5,2502,1814.041482,169,179
1201,3396,1994,116,107,12412,-147.7602042,3840,2160,42,1920,1080,3454,2047.5,2501.5,1813.618551,169,179
1202,3395,1994,115,107,12305,-147.7349067,3840,2160,42,1920,1080,3452.5,2047.5,2500,1812.349994,169,179
1203,3395,1994,114,107,12198,-147.7264664,3840,2160,42,1920,1080,3452,2047.5,2499.5,1811.92722,169,179
1204,3394,1994,118,107,12626,-147.7433432,3840,2160,42,1920,1080,3453,2047.5,2500.5,1812.772807,169,179
1205,3393,1994,116,107,12412,-147.7095739,3840,2160,42,1920,1080,3451,2047.5,2498.5,1811.08179,169,179
1206,3393,1994,115,107,12305,-147.7011217,3840,2160,42,1920,1080,3450.5,2047.5,2498,1810.659134,169,179
1207,3392,1994,116,107,12412,-147.6926655,3840,2160,42,1920,1080,3450,2047.5,2497.5,1810.236518,169,179
1208,3392,1994,115,108,12420,-147.67083,3840,2160,42,1920,1080,3449.5,2048,2497.5,1810.081283,169,179
1209,3391,1994,116,108,12528,-147.6623641,3840,2160,42,1920,1080,3449,2048,2497,1809.658808,169,179
1210,3391,1995,115,107,12305,-147.6405189,3840,2160,42,1920,1080,3448.5,2048.5,2497,1809.503938,169,179
1211,3391,1994,116,108,12528,-147.6623641,3840,2160,42,1920,1080,3449,2048,2497,1809.658808,169,179
1212,3390,1994,117,108,12636,-147.6538942,3840,2160,42,1920,1080,3448.5,2048,2496.5,1809.236372,169,179
1213,3390,1994,116,108,12528,-147.6454204,3840,2160,42,1920,1080,3448,2048,2496,1808.813976,169,179
1214,3390,1994,115,108,12420,-147.6369426,3840,2160,42,1920,1080,3447.5,2048,2495.5,1808.39162,169,179
1215,3390,1995,115,107,12305,-147.6235636,3840,2160,42,1920,1080,3447.5,2048.5,2496,1808.65931,169,179
1216,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,169,179
1217,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,169,179
1218,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,169,179
1219,3389,1995,116,107,12412,-147.61508,3840,2160,42,1920,1080,3447,2048.5,2495.5,1808.237056,169,179
1220,3390,1995,115,107,12305,-147.6235636,3840,2160,42,1920,1080,3447.5,2048.5,2496,1808.65931,169,179
1221,3390,1995,117,107,12519,-147.6405189,3840,2160,42,1920,1080,3448.5,2048.5,2497,1809.503938,169,179
1222,3391,1995,115,107,12305,-147.6405189,3840,2160,42,1920,1080,3448.5,2048.5,2497,1809.503938,169,179
1223,3391,1995,117,107,12519,-147.6574584,3840,2160,42,1920,1080,3449.5,2048.5,2498,1810.348723,169,179
1224,3391,1995,116,107,12412,-147.6489906,3840,2160,42,1920,1080,3449,2048.5,2497.5,1809.926311,169,179
1225,3389,1995,117,107,12519,-147.6235636,3840,2160,42,1920,1080,3447.5,2048.5,2496,1808.65931,169,179
1226,3388,1995,115,107,12305,-147.5896054,3840,2160,42,1920,1080,3445.5,2048.5,2494,1806.970531,169,179
1227,3387,1995,113,107,12091,-147.5555837,3840,2160,42,1920,1080,3443.5,2048.5,2492,1805.282388,169,179
1228,3383,1994,117,108,12636,-147.5348998,3840,2160,42,1920,1080,3441.5,2048,2489.5,1803.32644,169,179
1229,3382,1994,114,107,12198,-147.5056273,3840,2160,42,1920,1080,3439,2047.5,2486.5,1800.948986,169,179
1230,3379,1994,115,107,12305,-147.4628494,3840,2160,42,1920,1080,3436.5,2047.5,2484,1798.840877,169,179
1231,3376,1993,115,108,12420,-147.4248227,3840,2160,42,1920,1080,3433.5,2047,2480.5,1796.043221,169,179
1232,3373,1993,116,108,12528,-147.381833,3840,2160,42,1920,1080,3431,2047,2478,1793.937011,169,179
1233,3370,1993,115,107,12305,-147.3349432,3840,2160,42,1920,1080,3427.5,2046.5,2474,1790.720107,169,179
1234,3366,1993,116,107,12412,-147.2744018,3840,2160,42,1920,1080,3424,2046.5,2470.5,1787.774664,169,179
1235,3363,1992,115,107,12305,-147.2406565,3840,2160,42,1920,1080,3420.5,2045.5,2466,1784.289915,169,179
1236,3359,1992,117,107,12519,-147.1884554,3840,2160,42,1920,1080,3417.5,2045.5,2463,1781.767802,169,179
1237,3355,1992,117,107,12519,-147.1186237,3840,2160,42,1920,1080,3413.5,2045.5,2459,1778.407293,169,179
1238,3350,1991,116,107,12412,-147.0492785,3840,2160,42,1920,1080,3408,2044.5,2452.5,1773.24681,169,179
1239,3345,1991,116,107,12412,-146.961197,3840,2160,42,1920,1080,3403,2044.5,2447.5,1769.053207,169,179
1240,3340,1991,116,107,12412,-146.8726971,3840,2160,42,1920,1080,3398,2044.5,2442.5,1764.863805,169,179
1241,3335,1990,114,107,12198,-146.793182,3840,2160,42,1920,1080,3392,2043.5,2435.5,1759.294248,169,179
1242,3329,1990,117,107,12519,-146.7127479,3840,2160,42,1920,1080,3387.5,2043.5,2431,1755.530831,169,179
1243,3324,1990,116,107,12412,-146.6139703,3840,2160,42,1920,1080,3382,2043.5,2425.5,1750.935821,169,179
1244,3318,1989,116,108,12528,-146.519306,3840,2160,42,1920,1080,3376,2043,2419,1745.653173,169,179
1245,3312,1989,116,107,12412,-146.4240673,3840,2160,42,1920,1080,3370,2042.5,2412.5,1740.375319,169,179
1246,3305,1989,115,107,12305,-146.2870233,3840,2160,42,1920,1080,3362.5,2042.5,2405,1734.131627,169,179
1247,3299,1988,115,107,12305,-146.2042123,3840,2160,42,1920,1080,3356.5,2041.5,2398,1728.587429,169,179
1248,3291,1988,117,107,12519,-146.0747181,3840,2160,42,1920,1080,3349.5,2041.5,2391,1722.774652,169,179
1249,3284,1988,115,107,12305,-145.9256514,3840,2160,42,1920,1080,3341.5,2041.5,2383,1716.142331,169,179
1250,3277,1987,116,108,12528,-145.8175372,3840,2160,42,1920,1080,3335,2041,2376,1710.481219,169,179
1251,3269,1987,116,107,12412,-145.6802826,3840,2160,42,1920,1080,3327,2040.5,2367.5,1703.587171,169,179
1252,3262,1986,116,107,12412,-145.5749313,3840,2160,42,1920,1080,3320,2039.5,2359.5,1697.2449,169,179
1253,3254,1986,112,106,11872,-145.397117,3840,2160,42,1920,1080,3310,2039,2349,1688.721706,169,179
1254,3245,1986,116,107,12412,-145.2477972,3840,2160,42,1920,1080,3303,2039.5,2342.5,1683.24961,169,179
1255,3237,1985,115,107,12305,-145.1102211,3840,2160,42,1920,1080,3294.5,2038.5,2333,1675.7006,169,179
1256,3228,1985,116,107,12412,-144.9432849,3840,2160,42,1920,1080,3286,2038.5,2324.5,1668.735524,169,179
1257,3219,1985,117,106,12402,-144.7890359,3840,2160,42,1920,1080,3277.5,2038,2315.5,1661.496389,169,179
1258,3210,1984,118,107,12626,-144.633438,3840,2160,42,1920,1080,3269,2037.5,2306.5,1654.269401,169,179
1259,3200,1984,117,107,12519,-144.4218505,3840,2160,42,1920,1080,3258.5,2037.5,2296,1645.718232,169,179
1260,3190,1984,117,106,12402,-144.2324813,3840,2160,42,1920,1080,3248.5,2037,2285.5,1637.303042,169,179
1261,3180,1983,116,107,12412,-144.0308277,3840,2160,42,1920,1080,3238,2036.5,2274.5,1628.501228,169,179
1262,3171,1983,115,106,12190,-143.8478532,3840,2160,42,1920,1080,3228.5,2036,2264.5,1620.527152,169,179
1263,3160,1982,115,107,12305,-143.6314676,3840,2160,42,1920,1080,3217.5,2035.5,2253,1611.361691,169,179
1264,3149,1982,116,107,12412,-143.4089117,3840,2160,42,1920,1080,3207,2035.5,2242.5,1602.918978,169,179
1265,3138,1981,116,107,12412,-143.2020142,3840,2160,42,1920,1080,3196,2034.5,2230.5,1593.501255,169,179
1266,3127,1981,116,107,12412,-142.9637871,3840,2160,42,1920,1080,3185,2034.5,2219.5,1584.706676,169,179
1267,3116,1980,116,107,12412,-142.7518459,3840,2160,42,1920,1080,3174,2033.5,2207.5,1575.33433,169,179
1268,3106,1980,114,107,12198,-142.5083405,3840,2160,42,1920,1080,3163,2033.5,2196.5,1566.592241,169,179
1269,3094,1980,114,107,12198,-142.2395852,3840,2160,42,1920,1080,3151,2033.5,2184.5,1557.088068,169,179
1270,3082,1980,115,107,12305,-141.9789368,3840,2160,42,1920,1080,3139.5,2033.5,2173,1548.012435,169,179
1271,3070,1979,117,107,12519,-141.7559823,3840,2160,42,1920,1080,3128.5,2032.5,2161,1538.742506,169,179
1272,3058,1979,116,107,12412,-141.4660199,3840,2160,42,1920,1080,3116,2032.5,2148.5,1528.944816,169,179
1273,3046,1979,116,107,12412,-141.184145,3840,2160,42,1920,1080,3104,2032.5,2136.5,1519.576339,169,179
1274,3034,1978,114,113,12882,-140.8159971,3840,2160,42,1920,1080,3091,2034.5,2125.5,1510.732025,169,179
1275,3020,1978,118,113,13334,-140.5266738,3840,2160,42,1920,1080,3079,2034.5,2113.5,1501.449716,169,179
1276,3003,1974,121,117,14157,-140.2067522,3840,2160,42,1920,1080,3063.5,2032.5,2096,1488.236708,169,179
1277,2989,1974,122,117,14274,-139.871779,3840,2160,42,1920,1080,3050,2032.5,2082.5,1477.88912,169,179
1278,2981,1977,119,113,13447,-139.6035661,3840,2160,42,1920,1080,3040.5,2033.5,2074,1471.286002,169,179
1279,2962,1973,122,117,14274,-139.2173902,3840,2160,42,1920,1080,3023,2031.5,2054.5,1456.695318,169,179
1280,2954,1977,115,112,12880,-138.8754512,3840,2160,42,1920,1080,3011.5,2033,2044.5,1448.993185,169,179
1281,2935,1973,121,117,14157,-138.5006581,3840,2160,42,1920,1080,2995.5,2031.5,2027,1435.984854,169,179
1282,2926,1976,120,113,13560,-138.2183454,3840,2160,42,1920,1080,2986,2032.5,2018.5,1429.549667,169,179
1283,2907,1972,123,117,14391,-137.8066506,3840,2160,42,1920,1080,2968.5,2030.5,1999,1415.204049,169,179
1284,2892,1972,124,116,14384,-137.4243814,3840,2160,42,1920,1080,2954,2030,1984,1404.156686,169,179
1285,2877,1963,120,125,15000,-137.0865412,3840,2160,42,1920,1080,2937,2025.5,1962.5,1388.617748,169,179
1286,2862,1971,124,117,14508,-136.59806,3840,2160,42,1920,1080,2924,2029.5,1953.5,1381.870562,169,179
1287,2847,1971,124,117,14508,-136.1673305,3840,2160,42,1920,1080,2909,2029.5,1938.5,1371.011032,169,179
1288,2832,1971,124,117,14508,-135.7297482,3840,2160,42,1920,1080,2894,2029.5,1923.5,1360.230219,169,179
1289,2817,1971,123,117,14391,-135.2702611,3840,2160,42,1920,1080,2878.5,2029.5,1908,1349.174748,169,179
1290,2802,1961,124,126,15624,-135,3840,2160,42,1920,1080,2864,2024,1888,1335.017603,169,179
1291,2785,1961,124,126,15624,-134.479422,3840,2160,42,1920,1080,2847,2024,1871,1323.051397,169,179
1292,2770,1970,124,117,14508,-133.8760937,3840,2160,42,1920,1080,2832,2028.5,1860.5,1315.825311,169,179
1293,2754,1961,120,126,15120,-133.4417396,3840,2160,42,1920,1080,2814,2024,1838,1300.143069,169,179
1294,2738,1970,120,117,14040,-132.7895712,3840,2160,42,1920,1080,2798,2028.5,1826.5,1292.492263,169,179
1295,2721,1961,122,126,15372,-132.400316,3840,2160,42,1920,1080,2782,2024,1806,1278.3505,169,179
1296,2704,1961,122,125,15250,-131.847672,3840,2160,42,1920,1080,2765,2023.5,1788.5,1266.576981,169,179
1297,2688,1961,123,126,15498,-131.3060194,3840,2160,42,1920,1080,2749.5,2024,1773.5,1256.664733,169,179
1298,2671,1960,123,126,15498,-130.7485778,3840,2160,42,1920,1080,2732.5,2023,1755.5,1244.75108,169,179
1299,2654,1960,123,126,15498,-130.1504536,3840,2160,42,1920,1080,2715.5,2023,1738.5,1233.721707,169,179
1300,2636,1960,121,126,15246,-129.4692652,3840,2160,42,1920,1080,2696.5,2023,1719.5,1221.556896,169,179
1301,2617,1960,124,126,15624,-128.8298249,3840,2160,42,1920,1080,2679,2023,1702,1210.508158,169,179
1302,2598,1960,125,125,15625,-128.1558842,3840,2160,42,1920,1080,2660.5,2022.5,1683,1198.601894,169,179
1303,2580,1959,124,126,15624,-127.4685173,3840,2160,42,1920,1080,2642,2022,1664,1186.864777,169,179
1304,2562,1959,124,126,15624,-126.7724559,3840,2160,42,1920,1080,2624,2022,1646,1176.001701,169,179
1305,2544,1960,125,125,15625,-126.0689195,3840,2160,42,1920,1080,2606.5,2022.5,1629,1166.013936,169,179
1306,2528,1960,124,125,15500,-125.4080821,3840,2160,42,1920,1080,2590,2022.5,1612.5,1156.376344,169,179
1307,2512,1960,123,126,15498,-124.7220003,3840,2160,42,1920,1080,2573.5,2023,1596.5,1147.306084,169,179
1308,2496,1960,124,126,15624,-124.0808731,3840,2160,42,1920,1080,2558,2023,1581,1138.548638,169,179
1309,2481,1960,124,126,15624,-123.4510436,3840,2160,42,1920,1080,2543,2023,1566,1130.211485,169,179
1310,2466,1961,124,125,15500,-122.798101,3840,2160,42,1920,1080,2528,2023.5,1551.5,1122.433183,169,179
1311,2451,1961,124,126,15624,-122.1361331,3840,2160,42,1920,1080,2513,2024,1537,1114.802673,169,179
1312,2437,1961,125,126,15750,-121.5448117,3840,2160,42,1920,1080,2499.5,2024,1523.5,1107.680572,169,179
1313,2423,1962,125,125,15625,-120.9102007,3840,2160,42,1920,1080,2485.5,2024.5,1510,1100.849899,169,179
1314,2410,1962,125,126,15750,-120.3129511,3840,2160,42,1920,1080,2472.5,2025,1497.5,1094.660335,169,179
1315,2397,1963,125,125,15625,-119.7089756,3840,2160,42,1920,1080,2459.5,2025.5,1485,1088.591062,169,179
1316,2384,1963,125,125,15625,-119.1111697,3840,2160,42,1920,1080,2446.5,2025.5,1472,1082.207235,169,179
1317,2372,1963,124,126,15624,-118.5170196,3840,2160,42,1920,1080,2434,2026,1460,1076.620639,169,179
1318,2360,1964,125,126,15750,-117.9514508,3840,2160,42,1920,1080,2422.5,2027,1449.5,1072.061216,169,179
1319,2349,1964,124,126,15624,-117.4058094,3840,2160,42,1920,1080,2411,2027,1438,1066.71927,169,179
1320,2338,1965,125,125,15625,-116.8906604,3840,2160,42,1920,1080,2400.5,2027.5,1428,1062.373051,169,179
1321,2327,1965,125,126,15750,-116.3470594,3840,2160,42,1920,1080,2389.5,2028,1417.5,1057.891417,169,179
1322,2317,1965,125,126,15750,-115.8596835,3840,2160,42,1920,1080,2379.5,2028,1407.5,1053.491457,169,179
1323,2307,1966,124,126,15624,-115.3202174,3840,2160,42,1920,1080,2369,2029,1398,1049.858086,169,179
1324,2297,1966,125,126,15750,-114.8497544,3840,2160,42,1920,1080,2359.5,2029,1388.5,1045.830412,169,179
1325,2288,1967,125,125,15625,-114.3893744,3840,2160,42,1920,1080,2350.5,2029.5,1380,1042.535611,169,179
1326,2279,1967,125,125,15625,-113.9372892,3840,2160,42,1920,1080,2341.5,2029.5,1371,1038.851529,169,179
1327,2270,1967,128,126,16128,-113.5470654,3840,2160,42,1920,1080,2334,2030,1364,1036.289535,169,179
1328,2262,1967,127,126,16002,-113.1148301,3840,2160,42,1920,1080,2325.5,2030,1355.5,1032.923158,169,179
1329,2254,1967,126,126,15876,-112.6797933,3840,2160,42,1920,1080,2317,2030,1347,1029.615948,169,179
1330,2245,1968,129,126,16254,-112.2724791,3840,2160,42,1920,1080,2309.5,2031,1340.5,1027.672735,169,179
